,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
18,0.0,adapter.backbone.layer2.0.bn1,17.892928,0.9251999855041504,0.2281915992498397
78,1e-07,adapter.backbone.layer2.0.bn1,17.540354,0.9251999855041504,0.2281915992498397
138,2e-07,adapter.backbone.layer2.0.bn1,18.080105,0.9251999855041504,0.2281915992498397
198,3e-07,adapter.backbone.layer2.0.bn1,16.479499,0.9251999855041504,0.2281915992498397
258,4e-07,adapter.backbone.layer2.0.bn1,17.365616,0.9251999855041504,0.2281915992498397
318,5e-07,adapter.backbone.layer2.0.bn1,17.121941,0.9251999855041504,0.2281915992498397
378,6e-07,adapter.backbone.layer2.0.bn1,17.366731,0.9251999855041504,0.2281915992498397
438,7e-07,adapter.backbone.layer2.0.bn1,16.598896,0.9251999855041504,0.2281915992498397
498,8e-07,adapter.backbone.layer2.0.bn1,17.07214,0.9251999855041504,0.2281915992498397
558,9e-07,adapter.backbone.layer2.0.bn1,17.769382,0.9251999855041504,0.2281915992498397
618,1e-06,adapter.backbone.layer2.0.bn1,17.287463,0.9251999855041504,0.2281915992498397
678,2e-06,adapter.backbone.layer2.0.bn1,17.588677,0.9251999855041504,0.2281915992498397
738,3e-06,adapter.backbone.layer2.0.bn1,16.875538,0.9251999855041504,0.2281915992498397
798,4e-06,adapter.backbone.layer2.0.bn1,16.068046,0.9251999855041504,0.2281915992498397
858,5e-06,adapter.backbone.layer2.0.bn1,17.744736,0.9251999855041504,0.2281915992498397
918,6e-06,adapter.backbone.layer2.0.bn1,19.313109,0.9251999855041504,0.2281915992498397
978,7e-06,adapter.backbone.layer2.0.bn1,20.641,0.9251999855041504,0.2281915992498397
1038,8e-06,adapter.backbone.layer2.0.bn1,21.031744,0.9251999855041504,0.2281855046749115
1098,9e-06,adapter.backbone.layer2.0.bn1,19.472452,0.9251999855041504,0.2281915992498397
1158,1e-05,adapter.backbone.layer2.0.bn1,19.413655,0.9254000186920166,0.2281620800495147
1218,2e-05,adapter.backbone.layer2.0.bn1,18.196894,0.9251999855041504,0.2281915843486786
1278,3.0000000000000004e-05,adapter.backbone.layer2.0.bn1,18.063253,0.9251999855041504,0.2281954288482666
1338,4e-05,adapter.backbone.layer2.0.bn1,15.952993,0.9251999855041504,0.2281731516122818
1398,5e-05,adapter.backbone.layer2.0.bn1,19.143235,0.9251999855041504,0.2282945811748504
1458,6.000000000000001e-05,adapter.backbone.layer2.0.bn1,17.938541,0.9251999855041504,0.2281915098428726
1518,7.000000000000001e-05,adapter.backbone.layer2.0.bn1,19.68569,0.9251999855041504,0.2281944751739502
1578,8e-05,adapter.backbone.layer2.0.bn1,17.662399,0.9251999855041504,0.2281916290521621
1638,9e-05,adapter.backbone.layer2.0.bn1,17.678582,0.9251999855041504,0.2281916439533233
1698,0.0001,adapter.backbone.layer2.0.bn1,17.590345,0.9251999855041504,0.2281916290521621
1758,0.0002,adapter.backbone.layer2.0.bn1,17.89578,0.9251999855041504,0.2281937450170517
1818,0.0003,adapter.backbone.layer2.0.bn1,19.212432,0.9251999855041504,0.2283320277929306
1878,0.0004,adapter.backbone.layer2.0.bn1,18.216624,0.9251999855041504,0.2281917184591293
1938,0.0005,adapter.backbone.layer2.0.bn1,16.266014,0.9251999855041504,0.2281915992498397
1998,0.0006,adapter.backbone.layer2.0.bn1,18.34067,0.9251999855041504,0.2281916290521621
2058,0.0007,adapter.backbone.layer2.0.bn1,18.070917,0.9248999953269958,0.2283717095851898
2118,0.0008,adapter.backbone.layer2.0.bn1,20.103083,0.9251999855041504,0.2281951457262039
2178,0.0009,adapter.backbone.layer2.0.bn1,19.717555,0.9247999787330629,0.2285813242197036
2238,0.001,adapter.backbone.layer2.0.bn1,18.579622,0.9253000020980836,0.2281803488731384
2298,0.002,adapter.backbone.layer2.0.bn1,18.127273,0.9251999855041504,0.2281915992498397
2358,0.003,adapter.backbone.layer2.0.bn1,17.984877,0.9251999855041504,0.2281915992498397
2418,0.004,adapter.backbone.layer2.0.bn1,18.322835,0.9251999855041504,0.2281915992498397
2478,0.005,adapter.backbone.layer2.0.bn1,19.267389,0.9251999855041504,0.2281916290521621
2538,0.006,adapter.backbone.layer2.0.bn1,17.821711,0.9251999855041504,0.2281916290521621
2598,0.007,adapter.backbone.layer2.0.bn1,18.447248,0.9251999855041504,0.2281917780637741
2658,0.008,adapter.backbone.layer2.0.bn1,17.976109,0.9251999855041504,0.2281915992498397
2718,0.009,adapter.backbone.layer2.0.bn1,17.943615,0.9251999855041504,0.2281915992498397
2778,0.01,adapter.backbone.layer2.0.bn1,18.125482,0.9251999855041504,0.2281916290521621
2838,0.02,adapter.backbone.layer2.0.bn1,18.714488,0.9251999855041504,0.2281917780637741
2898,0.03,adapter.backbone.layer2.0.bn1,16.549843,0.9247999787330629,0.2281750738620758
2958,0.04,adapter.backbone.layer2.0.bn1,17.711192,0.9246000051498412,0.2284526079893112
3018,0.05,adapter.backbone.layer2.0.bn1,16.574731,0.9251999855041504,0.2282034456729889
3078,0.06,adapter.backbone.layer2.0.bn1,17.749847,0.9150999784469604,0.2547769546508789
3138,0.07,adapter.backbone.layer2.0.bn1,21.465531,0.910099983215332,0.2691576480865478
3198,0.08,adapter.backbone.layer2.0.bn1,18.925337,0.890500009059906,0.3960046470165252
3258,0.09,adapter.backbone.layer2.0.bn1,20.064387,0.9251999855041504,0.2281916290521621
3318,0.1,adapter.backbone.layer2.0.bn1,17.979912,0.9251999855041504,0.2281915992498397
3378,0.2,adapter.backbone.layer2.0.bn1,19.717487,0.7893999814987183,0.949376344680786
3438,0.3,adapter.backbone.layer2.0.bn1,18.457855,0.8169000148773193,0.5456646680831909
3498,0.4,adapter.backbone.layer2.0.bn1,15.992708,0.9251999855041504,0.2281916737556457
3558,0.5,adapter.backbone.layer2.0.bn1,21.050596,0.1000000014901161,
3618,0.6000000000000001,adapter.backbone.layer2.0.bn1,19.033193,0.7182000279426575,0.8920292258262634
3678,0.7000000000000001,adapter.backbone.layer2.0.bn1,17.755544,0.9253000020980836,0.2281835377216339
3738,0.8,adapter.backbone.layer2.0.bn1,18.467043,0.9247000217437744,0.228393867611885
3798,0.9,adapter.backbone.layer2.0.bn1,19.956163,0.9251999855041504,0.2281920611858368
3858,1.0,adapter.backbone.layer2.0.bn1,19.875944,0.9251999855041504,0.2281915992498397
